83	355	-112
83	355	-112
102	354	-114
105	354	-113
105	354	-113
119	358	-114
128	359	-113
128	359	-113
140	357	-114
161	354	-114
184	348	-119
184	347	-116
184	347	-116
214	339	-119
214	339	-119
236	333	-115
238	335	-119
238	335	-119
240	342	-110
240	342	-110
236	342	-113
227	346	-112
227	346	-112
222	348	-110
222	348	-110
219	349	-111
219	349	-111
220	350	-111
220	350	-111
222	350	-109
223	349	-111
221	350	-110
221	349	-113
221	349	-113
223	351	-110
223	351	-110
223	351	-110
241	343	-109
245	342	-112
248	340	-109
248	340	-109
248	340	-108
261	330	-106
261	330	-106
285	322	-106
285	322	-106
285	322	-106
290	321	-107
294	318	-109
308	310	-108
310	307	-107
310	307	-107
321	300	-106
321	300	-106
331	293	-108
343	282	-108
343	282	-108
352	274	-107
354	271	-105
359	268	-105
369	256	-104
374	251	-106
374	251	-106
378	245	-107
378	245	-107
387	235	-105
387	235	-105
393	226	-104
397	220	-106
402	211	-105
402	211	-105
412	195	-106
412	195	-106
419	183	-105
429	166	-104
429	166	-104
437	146	-104
437	146	-104
444	119	-107
444	119	-107
454	91	-103
457	85	-107
457	85	-107
460	65	-105
461	52	-105
463	38	-106
463	38	-106
465	19	-106
465	19	-106
464	-6	-106
463	-31	-102
463	-31	-102
458	-61	-106
458	-61	-106
450	-88	-105
448	-96	-105
448	-96	-105
439	-121	-106
430	-141	-104
430	-141	-104
423	-155	-106
423	-155	-106
423	-160	-103
423	-160	-103
427	-161	-103
438	-130	-105
441	-123	-106
446	-110	-103
446	-110	-103
455	-85	-104
455	-85	-104
460	-64	-106
465	-40	-104
466	-24	-103
466	-24	-103
466	4	-106
466	4	-106
467	23	-106
467	23	-106
463	55	-106
463	55	-106
460	73	-107
456	84	-110
456	84	-110
451	99	-110
451	99	-110
444	120	-111
444	120	-111
435	146	-112
435	146	-112
423	169	-108
423	169	-108
397	211	-113
397	211	-113
387	224	-112
387	224	-112
366	247	-113
344	266	-109
344	266	-109
323	285	-114
323	285	-114
295	314	-101
295	314	-101
270	328	-107
270	328	-107
242	342	-108
212	352	-107
212	352	-107
181	358	-107
181	358	-107
153	363	-106
153	363	-106
122	365	-106
103	365	-105
94	367	-103
58	363	-104
58	363	-104
38	358	-103
19	353	-104
-6	346	-103
-22	339	-104
-22	339	-104
-52	326	-102
-52	326	-102
-75	312	-103
-82	307	-101
-96	296	-101
-108	287	-102
-123	276	-102
-123	276	-102
-144	254	-101
-144	254	-101
-154	242	-102
-161	236	-101
-166	228	-100
-166	228	-100
-175	217	-102
-181	205	-100
-189	196	-100
-196	177	-99
-196	177	-99
-205	161	-101
-205	161	-101
-212	143	-101
-212	143	-101
-217	127	-101
-218	117	-99
-221	113	-96
-224	108	-101
-227	105	-99
-228	95	-97
-229	83	-100
-230	72	-101
-231	63	-100
-230	54	-102
-231	46	-100
-231	46	-100
-233	29	-102
-230	11	-101
-231	6	-101
-231	-3	-102
-231	-3	-102
-228	-16	-103
-227	-29	-103
-226	-36	-103
-226	-36	-103
-225	-38	-103
-224	-39	-103
-224	-39	-103
-224	-39	-103
-221	-49	-103
-218	-59	-103
-218	-59	-103
-216	-67	-104
-216	-67	-104
-213	-75	-101
-213	-75	-101
-213	-81	-101
-212	-83	-104
-212	-83	-104
-210	-86	-104
-210	-86	-104
-208	-92	-104
-208	-92	-104
-206	-94	-103
-207	-95	-104
-207	-95	-104
-206	-95	-103
-206	-95	-102
-207	-91	-104
-207	-91	-104
-209	-87	-105
-209	-87	-105
-205	-97	-104
-205	-97	-104
-197	-116	-106
-180	-146	-105
-180	-146	-105
-174	-154	-107
-174	-154	-107
-162	-171	-106
-158	-177	-108
-149	-190	-109
-134	-204	-110
-134	-204	-110
-125	-212	-113
-125	-212	-113
-115	-220	-115
-115	-220	-115
-104	-230	-117
-100	-231	-116
-100	-231	-116
-94	-237	-120
-86	-242	-123
-81	-245	-123
-72	-252	-126
-72	-252	-126
-55	-261	-131
-31	-277	-141
-31	-277	-141
3	-298	-147
3	-298	-147
42	-325	-148
83	-346	-142
83	-346	-142
138	-352	-132
138	-352	-132
195	-348	-120
248	-332	-113
248	-332	-113
293	-311	-108
293	-311	-108
340	-284	-104
340	-284	-104
382	-237	-104
382	-237	-104
418	-188	-104
437	-166	-98
441	-157	-101
441	-157	-101
451	-128	-102
451	-128	-102
464	-72	-107
467	-61	-107
468	-40	-107
468	-40	-107
472	-26	-106
472	-26	-106
473	-13	-107
473	-11	-104
473	-27	-106
473	-27	-106
472	-39	-107
472	-39	-107
472	-47	-105
472	-47	-105
468	-53	-109
468	-53	-109
467	-60	-108
467	-60	-108
468	-62	-107
467	-67	-106
467	-67	-106
467	-66	-106
464	-66	-108
464	-66	-108
466	-69	-108
467	-69	-106
467	-69	-106
468	-75	-102
468	-75	-102
468	-63	-106
472	-36	-106
472	-36	-106
473	7	-109
473	7	-109
468	49	-113
468	49	-113
460	93	-111
455	109	-111
440	165	-107
429	175	-113
420	195	-108
412	206	-110
390	235	-109
390	235	-109
368	255	-113
368	255	-113
347	274	-115
310	302	-114
301	307	-113
281	319	-115
277	322	-112
261	328	-115
255	330	-113
236	338	-116
236	338	-116
218	344	-112
218	344	-112
213	346	-117
211	346	-117
211	346	-117
218	346	-117
221	345	-114
221	345	-114
220	346	-113
220	346	-113
221	353	-110
221	353	-110
224	353	-109
222	346	-111
222	345	-108
220	355	-107
220	355	-107
222	354	-104
222	354	-104
223	355	-105
223	355	-105
225	353	-107
225	353	-107
224	353	-105
224	353	-105
231	352	-104
231	352	-104
230	350	-107
230	352	-103
230	351	-105
230	351	-105
230	352	-106
230	352	-106
227	352	-107
227	352	-107
228	351	-107
232	351	-107
232	350	-105
232	349	-105
233	350	-104
233	350	-104
232	350	-105
232	350	-105
229	350	-105
230	349	-106
227	348	-107
227	347	-107
227	347	-107
228	349	-108
230	348	-106
230	348	-106
229	348	-105
229	347	-107
229	347	-107
226	349	-108
228	348	-105
226	350	-109
230	348	-106
234	346	-108
234	346	-108
236	345	-108
235	347	-107
235	347	-107
232	347	-108
232	347	-108
231	349	-104
231	349	-104
229	350	-106
229	349	-105
229	349	-105
229	352	-103
229	352	-103
226	354	-101
226	354	-101
226	355	-99
226	355	-99
225	366	-92
224	372	-91
224	372	-91
225	383	-83
225	383	-83
225	393	-75
227	406	-62
227	406	-62
228	419	-53
228	419	-53
228	435	-41
228	435	-41
230	443	-30
230	443	-30
229	455	-17
230	463	-13
229	468	-8
229	472	-5
229	472	-5
229	480	4
229	488	12
229	488	12
227	490	15
227	493	21
226	497	23
226	499	27
225	501	29
226	502	33
226	502	33
226	508	41
225	514	45
225	514	45
227	523	61
227	523	61
226	527	66
226	527	66
226	532	70
226	532	70
224	533	75
224	533	75
220	534	73
218	538	79
218	538	84
218	539	84
217	541	87
218	541	86
218	541	86
218	542	87
222	548	105
222	548	105
223	551	105
224	551	105
224	551	105
227	548	100
226	547	100
226	547	100
226	550	102
225	551	105
222	554	109
222	554	109
217	557	114
217	557	114
216	561	122
217	562	125
214	562	124
213	562	126
213	562	126
210	563	129
210	563	129
211	564	128
211	565	129
211	565	129
215	566	131
215	566	131
209	567	137
209	567	137
202	577	151
202	576	155
202	576	155
204	579	162
204	579	162
212	581	175
212	581	175
217	584	185
217	584	185
220	588	200
223	593	218
223	593	218
222	600	236
222	600	236
223	604	269
223	604	269
226	607	294
226	607	294
230	606	334
230	606	334
229	605	370
229	605	370
233	599	416
233	599	416
236	589	459
236	589	459
234	581	486
234	581	486
229	566	526
229	566	526
221	531	596
221	531	596
220	513	623
220	513	623
213	497	645
211	485	660
210	474	672
212	469	680
216	462	681
216	462	681
215	462	683
220	445	699
220	445	699
218	428	715
218	428	715
223	421	717
221	417	723
221	417	723
209	412	730
209	412	730
200	407	735
200	407	735
208	403	737
208	403	737
216	393	743
216	393	743
210	383	752
204	372	764
200	367	766
198	358	770
199	355	773
199	355	773
204	350	777
204	343	780
195	332	789
185	304	804
185	304	804
183	285	811
183	285	811
178	259	825
178	259	825
173	230	841
173	207	845
176	202	845
176	187	851
176	187	851
176	168	853
176	168	853
194	135	857
194	135	857
208	111	860
220	99	857
226	92	862
226	92	862
228	60	861
225	16	861
225	16	861
227	-45	861
227	-45	861
227	-45	861
228	-95	852
229	-175	834
229	-175	834
231	-242	809
231	-242	809
222	-279	791
222	-279	791
217	-322	768
217	-322	768
218	-359	743
221	-371	739
221	-371	739
231	-417	693
231	-426	681
234	-442	664
234	-442	664
230	-473	625
230	-473	625
232	-481	612
243	-507	567
244	-514	554
244	-514	554
244	-526	531
242	-543	486
242	-543	486
233	-557	439
233	-557	439
229	-563	407
229	-563	407
226	-569	370
226	-569	370
209	-571	323
210	-570	294
210	-570	294
214	-565	274
214	-565	274
223	-562	250
226	-554	215
226	-552	207
226	-552	207
219	-542	178
224	-528	149
224	-528	149
220	-514	113
220	-514	113
219	-502	93
214	-492	70
209	-479	53
209	-479	53
200	-465	29
197	-461	24
188	-450	8
186	-430	-14
186	-430	-14
195	-404	-39
195	-404	-39
199	-373	-66
199	-373	-66
198	-321	-102
198	-307	-109
198	-307	-109
201	-259	-136
201	-259	-136
210	-195	-163
210	-195	-163
208	-143	-176
211	-96	-190
214	-61	-194
214	-61	-194
232	55	-195
232	55	-195
232	118	-191
236	207	-172
241	257	-155
240	306	-130
240	306	-130
240	306	-130
234	362	-103
226	405	-75
222	414	-69
222	414	-69
210	436	-55
192	465	-29
192	465	-29
192	465	-29
186	480	-18
186	480	-18
187	471	-28
187	471	-28
190	472	-26
190	472	-26
194	467	-33
212	438	-58
212	438	-58
231	410	-76
242	372	-102
243	351	-117
243	351	-117
242	265	-158
242	265	-158
245	178	-183
246	164	-187
247	145	-190
247	145	-190
265	128	-191
265	128	-191
292	141	-182
292	141	-182
327	161	-168
349	170	-159
349	170	-159
379	175	-141
402	179	-134
412	177	-129
412	177	-129
438	173	-114
438	173	-114
458	175	-103
469	151	-101
469	139	-105
469	134	-106
469	134	-106
471	118	-109
471	118	-109
482	104	-103
489	70	-103
490	59	-103
493	24	-102
493	24	-102
490	-43	-100
490	-43	-100
487	-129	-84
487	-129	-84
485	-174	-70
485	-174	-70
481	-231	-46
481	-272	-16
481	-272	-16
483	-305	8
483	-305	8
486	-336	37
486	-336	37
478	-363	58
478	-363	58
487	-404	122
487	-419	152
490	-433	186
486	-445	209
482	-451	220
482	-451	220
467	-477	286
465	-479	295
465	-479	295
460	-483	330
460	-483	330
458	-484	369
458	-484	369
456	-485	374
454	-485	380
456	-487	389
461	-480	398
467	-472	404
471	-469	414
471	-469	414
468	-466	432
470	-461	448
470	-461	448
470	-458	456
470	-458	456
472	-448	483
472	-448	483
478	-417	537
474	-412	557
468	-407	564
468	-407	564
459	-379	616
453	-324	672
450	-298	690
445	-248	729
434	-152	776
432	-120	787
434	-16	802
434	-16	802
434	-16	802
441	84	793
441	84	793
450	204	764
454	258	732
454	258	732
455	301	708
455	301	708
458	372	656
458	388	643
462	402	623
462	402	623
471	432	578
468	461	535
468	461	535
459	490	497
459	490	497
448	509	462
442	522	431
442	522	431
440	529	396
440	529	396
451	529	354
452	528	356
452	528	356
459	523	349
455	526	321
451	529	306
451	528	300
451	528	300
446	528	269
446	528	269
440	527	243
440	527	243
427	526	205
427	526	205
416	524	180
418	522	178
422	509	156
422	509	156
416	500	126
416	500	126
420	492	121
420	492	121
427	485	117
430	479	108
427	477	102
427	477	102
428	479	105
428	479	105
440	461	92
440	461	92
463	424	69
478	370	29
478	370	29
477	292	-36
477	292	-36
474	209	-78
474	209	-78
483	82	-101
489	37	-101
485	-17	-103
479	-30	-106
471	-50	-108
471	-50	-108
471	-71	-103
468	-77	-105
466	-100	-102
462	-112	-100
462	-120	-97
462	-120	-97
456	-152	-95
456	-152	-95
455	-163	-91
455	-163	-91
453	-168	-92
457	-161	-92
458	-151	-96
458	-151	-96
465	-123	-98
466	-110	-102
466	-110	-102
465	-76	-109
455	-50	-119
455	-50	-119
451	-3	-126
450	55	-127
458	83	-117
458	83	-117
441	98	-126
441	98	-126
432	137	-125
432	137	-125
412	163	-131
386	211	-130
386	211	-130
347	263	-128
347	263	-128
314	305	-125
314	305	-125
268	330	-123
247	339	-123
247	339	-123
219	347	-121
180	348	-128
180	348	-128
150	339	-136
108	341	-136
108	341	-136
81	340	-133
81	340	-133
55	335	-133
28	336	-125
28	336	-125
0	324	-128
0	322	-132
23	321	-134
23	321	-134
22	325	-133
12	317	-138
12	317	-138
1	314	-135
1	314	-135
-16	321	-124
-25	329	-119
-25	329	-119
-33	340	-114
-42	349	-107
-42	349	-107
-48	357	-99
-48	357	-99
-67	371	-87
-82	380	-70
-96	396	-55
-96	396	-55
-94	426	-31
-91	446	-13
-91	446	-13
-93	473	16
-93	473	16
-95	523	79
-83	552	123
-83	552	123
-81	574	168
-80	589	214
-86	591	228
-86	591	228
-89	598	264
-74	607	304
-61	612	343
-60	610	390
-53	607	427
-53	607	427
-54	588	497
-54	588	497
-53	573	536
-73	554	564
-90	536	589
-90	536	589
-94	516	618
-94	516	618
-85	492	653
-85	492	653
-94	465	679
-94	465	679
-117	438	695
-128	408	716
-128	408	716
-124	378	745
-124	378	745
-130	333	768
-130	333	768
-136	318	775
-141	291	786
-141	291	786
-140	255	803
-135	204	821
-135	204	821
-154	159	826
-175	101	823
-192	72	823
-204	44	818
-225	-21	806
-225	-21	806
-212	-109	801
-212	-109	801
-212	-189	772
-212	-189	772
-218	-281	723
-218	-281	723
-205	-344	684
-205	-344	684
-186	-402	639
-186	-402	639
-171	-466	556
-167	-480	534
-169	-499	480
-176	-514	374
-176	-514	374
-183	-510	329
-183	-510	329
-195	-458	155
-195	-458	155
-197	-422	94
-197	-422	94
-193	-300	-30
-189	-270	-52
-189	-270	-52
-181	-177	-101
-181	-177	-101
-184	-86	-125
-184	-86	-125
-184	-9	-134
-180	47	-141
-178	77	-139
-179	150	-127
-179	150	-127
-185	205	-114
-186	239	-100
-186	239	-100
-187	265	-89
-187	265	-89
-184	284	-81
-184	284	-81
-181	268	-93
-180	239	-100
-180	239	-100
-196	182	-113
-196	182	-113
-192	-10	-132
-191	-103	-119
-191	-103	-119
-190	-233	-73
-166	-345	-14
-166	-345	-14
-148	-430	65
-148	-430	65
-129	-490	145
-130	-512	203
-126	-533	279
-126	-533	279
-136	-532	402
-130	-510	503
-130	-510	503
-84	-489	589
6	-450	676
6	-450	676
142	-375	752
142	-375	752
283	-296	773
347	-245	775
347	-245	775
382	-188	784
451	-100	770
472	-83	755
521	-31	724
544	21	705
544	21	705
573	95	667
599	122	634
599	122	634
626	172	569
631	190	551
633	245	501
633	273	468
633	273	468
629	311	401
624	326	386
624	326	386
614	349	353
610	353	337
610	353	337
613	346	311
613	346	311
622	327	290
622	316	245
622	314	240
622	314	240
624	309	230
624	309	230
620	314	223
612	336	247
607	342	256
604	358	293
603	361	323
606	356	360
604	348	407
604	334	450
603	324	467
603	324	467
612	281	512
612	281	512
605	239	565
599	188	607
599	188	607
600	113	633
593	67	656
593	67	656
590	44	660
585	-8	665
585	-8	665
590	-63	654
590	-63	654
595	-108	635
595	-108	635
597	-152	614
597	-152	614
597	-188	595
605	-211	566
612	-228	542
616	-237	531
621	-249	497
621	-249	497
635	-259	441
635	-259	441
639	-261	414
641	-264	399
639	-271	393
638	-275	380
639	-275	357
639	-275	357
643	-271	310
641	-272	296
641	-272	296
639	-271	276
639	-268	256
639	-268	256
634	-272	238
631	-273	231
630	-271	220
628	-266	202
628	-266	202
630	-261	198
629	-251	182
629	-251	182
628	-227	151
629	-219	142
622	-208	119
602	-209	84
602	-209	84
594	-216	85
603	-186	76
603	-186	76
604	-173	67
579	-152	23
569	-141	8
558	-111	-14
561	-82	-19
566	-74	-16
577	-56	-4
577	-56	-4
573	-43	-11
573	-11	-14
578	17	-10
574	30	-15
574	30	-15
568	61	-21
574	100	-6
580	123	9
583	154	20
587	168	31
604	205	74
609	219	91
609	219	91
614	256	131
617	277	161
616	283	166
616	283	166
613	295	168
607	308	173
605	319	185
605	319	185
602	335	207
602	335	207
598	338	203
598	338	203
599	335	203
594	318	160
592	308	143
590	288	116
587	279	99
561	229	29
561	229	29
545	159	-21
543	120	-34
543	120	-34
524	56	-59
515	2	-69
514	-20	-69
525	-56	-56
528	-92	-46
528	-92	-46
536	-147	-23
548	-225	27
553	-249	50
567	-289	103
573	-302	122
573	-302	122
585	-334	194
585	-345	230
589	-350	246
597	-349	283
603	-342	285
603	-342	285
604	-344	311
608	-343	339
607	-340	343
612	-338	359
612	-338	359
609	-331	401
610	-311	454
605	-289	501
602	-276	532
593	-261	566
563	-221	640
552	-146	684
552	-146	684
555	-93	696
555	-93	696
559	-40	703
559	19	708
559	19	708
561	52	699
561	57	702
557	69	707
557	69	707
561	104	697
561	104	697
568	132	681
580	152	660
580	152	660
579	192	646
573	203	653
558	231	652
559	243	646
558	284	621
558	284	621
544	364	566
548	392	510
548	392	510
569	405	433
580	399	401
587	394	393
583	397	385
583	402	378
578	407	359
576	411	360
570	417	356
577	405	362
577	405	362
594	382	373
594	382	373
595	380	379
595	380	379
591	381	400
591	381	400
601	358	423
639	288	430
639	288	430
673	214	420
673	214	420
694	109	429
701	56	436
697	-15	450
697	-15	450
672	-141	469
672	-141	469
635	-244	465
635	-244	465
599	-306	456
510	-419	439
488	-442	432
462	-466	423
462	-466	423
417	-498	412
417	-498	412
399	-507	413
399	-507	413
384	-516	409
384	-516	409
336	-537	420
314	-540	442
314	-540	442
320	-540	439
320	-540	439
297	-548	440
293	-551	445
274	-554	443
274	-554	443
255	-564	434
249	-563	432
216	-565	451
155	-568	479
94	-565	495
42	-564	489
42	-564	489
-64	-534	511
-91	-522	520
-91	-522	520
-160	-491	522
-160	-491	522
-229	-452	516
-282	-403	532
-331	-346	548
-349	-318	550
-406	-226	547
-406	-226	547
-406	-226	547
-449	-102	553
-455	-59	552
-458	-59	552
-458	-59	552
-466	7	543
-467	47	539
-465	114	527
-465	114	527
-458	169	518
-445	223	504
-445	223	504
-414	301	493
-381	359	489
-364	384	486
-364	384	486
-206	534	455
-101	589	422
-101	589	422
-24	615	388
-21	614	391
-13	616	390
9	619	388
9	619	388
71	626	373
108	628	357
108	628	357
125	627	355
128	625	356
128	625	356
147	625	360
147	625	360
169	623	368
169	623	368
182	621	368
220	615	363
220	615	363
241	609	355
241	609	355
274	599	365
274	599	365
313	584	388
313	584	388
370	550	430
408	525	449
408	525	449
448	493	467
448	493	467
479	464	476
504	441	469
504	441	469
528	411	483
528	411	483
548	389	486
548	389	486
549	394	473
549	394	473
534	422	455
500	464	422
500	464	422
442	520	384
357	573	347
357	573	347
295	596	317
192	623	319
155	628	332
91	632	367
61	628	371
61	628	371
-20	619	357
-94	601	362
-94	601	362
-211	545	395
-211	545	395
-303	476	408
-303	476	408
-402	353	436
-473	190	456
-484	130	467
-484	130	467
-484	-45	490
-484	-45	490
-436	-214	499
-325	-375	518
